target,text
0,"Dear Customer, OTP to approve transaction of Rs. 61.00 from your A/c No. ending 5121 to Amazon Seller Services Pvt Ltd is 79414040. Do not share with anyone. -SBI"
0,"Recharge of Rs. 61.0 is successful for your Jio number 7020293687.
Entitlement: Benefits: Unlimited Data (6GB High Speed Data, thereafter unlimited at 64Kbps). Validity: Base Plans validity
Transaction ID: 10001383331488
To view details of your current and upcoming plan, click https://www.jio.com/dl/my_plans
To share your recharge experience, click https://www.jio.com/en-in/jio-rech-exp-survey?custid=10001383331488
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans."
1,"Dear SBI User, your A/c X5121-debited by Rs115.0 on 25Nov22 transfer to India Medical Ref No 232913008363. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs115.0 on 26Nov22 transfer to India Medical Ref No 233057877048. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
0,"Dear Sir,
Earnn 5Ok Daily / INTRADAYY POSIT0NAL SH0RT TERM CALLS
To Know more about MLTI BGR ST0CKS
Visit Our Website
db1.in/OiGU6
-iAKNSS"
0,"Dear Sir,
Earnn 5Ok Daily / INTRADAYY POSIT0NAL SH0RT TERM CALLS
To Know more about MLTI BGR ST0CKS
Visit Our Website
db1.in/OmFQh
-iAKNSS"
0,"Balance for Jio Number 7020293687: 1) Rs 299-1M-2GB/D Plan: 
Data: 1.72 GB out of 2.00 GB/day
SMS: 100 out of 100/day
Plan expiry: 26 Nov 2022, 02:35 PM
2) MRP 61 Plan: 
Data: 5.36 GB out of 6.00 GB
Plan expiry: 26 Nov 2022, 02:35 PM
3) MRP 61 Plan: 
Data: 0 MB out of 6.00 GB.
Plan expiry: 26 Nov 2022, 02:35 PM
4) Top-Up Balance: Rs.0.30 
For more details, click https://www.jio.com/dl/dashboard_home For anything related to Jio, use HelloJio - your 24X7 virtual assistant. Click  https://www.jio.com/dl/ask_jio"
0,"Balance for Jio Number 7020293687: 1) Rs 299-1M-2GB/D Plan: 
Data: 1.72 GB out of 2.00 GB/day
SMS: 100 out of 100/day
Plan expiry: 26 Nov 2022, 02:35 PM
2) MRP 61 Plan: 
Data: 5.36 GB out of 6.00 GB
Plan expiry: 26 Nov 2022, 02:35 PM
3) MRP 61 Plan: 
Data: 0 MB out of 6.00 GB.
Plan expiry: 26 Nov 2022, 02:35 PM
4) Top-Up Balance: Rs.0.30 
For more details, click https://www.jio.com/dl/dashboard_home For anything related to Jio, use HelloJio - your 24X7 virtual assistant. Click  https://www.jio.com/dl/ask_jio"
0,"Open a ZERO maintenance digital savings account instantly with Kotak811 and earn upto 4% interest p.a. https://kotk.in/3sk797 T&C Apply -KBank
"
1,"Dear SBI User, your A/c X5121-debited by Rs15.0 on 29Nov22 transfer to ILIYAS KHAN AJAZ Ref No 233395575409. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs15.0 on 29Nov22 transfer to ILIYAS KHAN AJAZ Ref No 233356476094. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs20.0 on 05Dec22 transfer to Dilip Bajrang Ref No 233966516581. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs10.0 on 08Dec22 transfer to Mr GAUTAM KISAN Ref No 234286751129. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
0,"Balance for Jio Number 7020293687: 1) Rs 299-1M-2GB/D Plan: 
Data: 1.00 GB out of 2.00 GB/day
SMS: 100 out of 100/day
Plan expiry: 26 Nov 2022, 02:35 PM
2) MRP 61 Plan: 
Data: 5.36 GB out of 6.00 GB
Plan expiry: 26 Nov 2022, 02:35 PM
3) MRP 61 Plan: 
Data: 0 MB out of 6.00 GB.
Plan expiry: 26 Nov 2022, 02:35 PM
4) Top-Up Balance: Rs.0.30 
For more details, click https://www.jio.com/dl/dashboard_home For anything related to Jio, use HelloJio - your 24X7 virtual assistant. Click  https://www.jio.com/dl/ask_jio"
0,"50% Daily Data quota used as on 04-Nov-22 12:16.
Jio Number : 7020293687
Daily Data quota as per plan : 2 GB
To know more on how to manage your account through MyJio app, click https://youtu.be/tchuJvIv_9I
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans."
0,"Balance for Jio Number 7020293687: 1) Rs 299-1M-2GB/D Plan: 
Data: 767.35 MB out of 2.00 GB/day
SMS: 100 out of 100/day
Plan expiry: 26 Nov 2022, 02:35 PM
2) MRP 61 Plan: 
Data: 5.36 GB out of 6.00 GB
Plan expiry: 26 Nov 2022, 02:35 PM
3) MRP 61 Plan: 
Data: 0 MB out of 6.00 GB.
Plan expiry: 26 Nov 2022, 02:35 PM
4) Top-Up Balance: Rs.0.30 
For more details, click https://www.jio.com/dl/dashboard_home For anything related to Jio, use HelloJio - your 24X7 virtual assistant. Click  https://www.jio.com/dl/ask_jio"
0,"Dear Sir,
Earnn 5Ok Daily / INTRADAYY POSIT0NAL SH0RT TERM CALLS
To Know more about MLTI BGR ST0CKS
Visit Our Website
db1.in/ONcXh
-iAKNSS"
0,"Balance for Jio Number 7020293687: 1) Rs 299-1M-2GB/D Plan: 
Data: 681.66 MB out of 2.00 GB/day
SMS: 100 out of 100/day
Plan expiry: 26 Nov 2022, 02:35 PM
2) MRP 61 Plan: 
Data: 5.36 GB out of 6.00 GB
Plan expiry: 26 Nov 2022, 02:35 PM
3) MRP 61 Plan: 
Data: 0 MB out of 6.00 GB.
Plan expiry: 26 Nov 2022, 02:35 PM
4) Top-Up Balance: Rs.0.30 
For more details, click https://www.jio.com/dl/dashboard_home For anything related to Jio, use HelloJio - your 24X7 virtual assistant. Click  https://www.jio.com/dl/ask_jio"
0,"Balance for Jio Number 7020293687: 1) Rs 299-1M-2GB/D Plan: 
Data: 0 MB out of 2.00 GB. Data quota renews on 05 Nov 2022, 12:04 AM.
SMS: 100 out of 100/day
Plan expiry: 26 Nov 2022, 02:35 PM
2) MRP 61 Plan: 
Data: 5.36 GB out of 6.00 GB
Plan expiry: 26 Nov 2022, 02:35 PM
3) MRP 61 Plan: 
Data: 0 MB out of 6.00 GB.
Plan expiry: 26 Nov 2022, 02:35 PM
4) Top-Up Balance: Rs.0.30 
For more details, click https://www.jio.com/dl/dashboard_home For anything related to Jio, use HelloJio - your 24X7 virtual assistant. Click  https://www.jio.com/dl/ask_jio"
0,"90% daily data quota used as on 04-Nov-22 16:27.
Jio Number : 7020293687
For tips on how to manage data quota effectively, click https://youtu.be/ZFUDydctV78
If you do not have any other data plan, your internet speed will be reduced on consumption of 2 GB.
To continue enjoying high speed internet, click https://www.jio.com/dl/data_voucher and recharge.
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans."
0,"100% of daily 2 GB data quota exhausted as on 04-Nov-22 16:38. Jio Number : 7020293687 Daily high speed data quota will be restored on 05-Nov-22 00:04.
To know where you have consumed your data quota, click http://tiny1.jio.com/HelpfulTips"
1,"Dear SBI User, your A/c X5121-debited by Rs115.0 on 11Dec22 transfer to Prashant Ref No 234524642013. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs25.0 on 11Dec22 transfer to SHUBHALAXMI Ref No 234530624886. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs120.0 on 12Dec22 transfer to SHIVBA MEDICAL Ref No 234684169634. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
0,"Balance for Jio Number 7020293687: 1) Rs 299-1M-2GB/D Plan: 
Data: 0 MB out of 2.00 GB. Data quota renews on 05 Nov 2022, 12:04 AM.
SMS: 100 out of 100/day
Plan expiry: 26 Nov 2022, 02:35 PM
2) MRP 61 Plan: 
Data: 4.58 GB out of 6.00 GB
Plan expiry: 26 Nov 2022, 02:35 PM
3) MRP 61 Plan: 
Data: 0 MB out of 6.00 GB.
Plan expiry: 26 Nov 2022, 02:35 PM
4) Top-Up Balance: Rs.0.30 
For more details, click https://www.jio.com/dl/dashboard_home For anything related to Jio, use HelloJio - your 24X7 virtual assistant. Click  https://www.jio.com/dl/ask_jio"
0,"You have used 40% of the available 2 GB Data from Rs 299-1M-2GB/D on your Jio Number 7020293687 as of 05-Nov-22 09:59 Hrs. Your available data balance is 1.166 GB valid until 06-Nov-22 00:04 Hrs. To manage your account with MyJio app, click http://tiny.jio.com/MyJioApp
 Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans. For tips on how to manage your data usage, click https://youtu.be/ZFUDydctV78"
0,"50% Daily Data quota used as on 05-Nov-22 10:23.
Jio Number : 7020293687
Daily Data quota as per plan : 2 GB
To know more on how to manage your account through MyJio app, click https://youtu.be/tchuJvIv_9I
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans."
0,"Balance for Jio Number 7020293687: 1) Rs 299-1M-2GB/D Plan: 
Data: 908.87 MB out of 2.00 GB/day
SMS: 100 out of 100/day
Plan expiry: 26 Nov 2022, 02:35 PM
2) MRP 61 Plan: 
Data: 4.36 GB out of 6.00 GB
Plan expiry: 26 Nov 2022, 02:35 PM
3) MRP 61 Plan: 
Data: 0 MB out of 6.00 GB.
Plan expiry: 26 Nov 2022, 02:35 PM
4) Top-Up Balance: Rs.0.30 
For more details, click https://www.jio.com/dl/dashboard_home For anything related to Jio, use HelloJio - your 24X7 virtual assistant. Click  https://www.jio.com/dl/ask_jio"
0,"Balance for Jio Number 7020293687: 1) Rs 299-1M-2GB/D Plan: 
Data: 681.69 MB out of 2.00 GB/day
SMS: 100 out of 100/day
Plan expiry: 26 Nov 2022, 02:35 PM
2) MRP 61 Plan: 
Data: 4.36 GB out of 6.00 GB
Plan expiry: 26 Nov 2022, 02:35 PM
3) MRP 61 Plan: 
Data: 0 MB out of 6.00 GB.
Plan expiry: 26 Nov 2022, 02:35 PM
4) Top-Up Balance: Rs.0.30 
For more details, click https://www.jio.com/dl/dashboard_home For anything related to Jio, use HelloJio - your 24X7 virtual assistant. Click  https://www.jio.com/dl/ask_jio"
0,"Balance for Jio Number 7020293687: 1) Rs 299-1M-2GB/D Plan: 
Data: 533.28 MB out of 2.00 GB/day
SMS: 100 out of 100/day
Plan expiry: 26 Nov 2022, 02:35 PM
2) MRP 61 Plan: 
Data: 4.36 GB out of 6.00 GB
Plan expiry: 26 Nov 2022, 02:35 PM
3) MRP 61 Plan: 
Data: 0 MB out of 6.00 GB.
Plan expiry: 26 Nov 2022, 02:35 PM
4) Top-Up Balance: Rs.0.30 
For more details, click https://www.jio.com/dl/dashboard_home For anything related to Jio, use HelloJio - your 24X7 virtual assistant. Click  https://www.jio.com/dl/ask_jio"
0,"90% daily data quota used as on 05-Nov-22 14:46.
Jio Number : 7020293687
For tips on how to manage data quota effectively, click https://youtu.be/ZFUDydctV78
If you do not have any other data plan, your internet speed will be reduced on consumption of 2 GB.
To continue enjoying high speed internet, click https://www.jio.com/dl/data_voucher and recharge.
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans."
1,"Dear SBI User, your A/c X5121-debited by Rs60.0 on 13Dec22 transfer to OMPRAKASH Ref No 271382208613. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs115.0 on 13Dec22 transfer to AAQUEEBUDDIN Ref No 271335633192. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs30.0 on 14Dec22 transfer to ILIYAS KHAN AJAZ Ref No 234861877949. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
0,"100% of daily 2 GB data quota exhausted as on 05-Nov-22 15:36. Jio Number : 7020293687 Daily high speed data quota will be restored on 06-Nov-22 00:04.
To know where you have consumed your data quota, click http://tiny1.jio.com/HelpfulTips"
0,"Offer 8805XXX991 ke liye!
1.5GB/din, unlimited call aur 100SMS/din, 28 din ke liye, Rs239 Airtel pack ke saath na khoyein. i.airtel.in/RechargeNow"
0,"Balance for Jio Number 7020293687: 1) Rs 299-1M-2GB/D Plan: 
Data: 0 MB out of 2.00 GB. Data quota renews on 06 Nov 2022, 12:04 AM.
SMS: 100 out of 100/day
Plan expiry: 26 Nov 2022, 02:35 PM
2) MRP 61 Plan: 
Data: 4.36 GB out of 6.00 GB
Plan expiry: 26 Nov 2022, 02:35 PM
3) MRP 61 Plan: 
Data: 0 MB out of 6.00 GB.
Plan expiry: 26 Nov 2022, 02:35 PM
4) Top-Up Balance: Rs.0.30 
For more details, click https://www.jio.com/dl/dashboard_home For anything related to Jio, use HelloJio - your 24X7 virtual assistant. Click  https://www.jio.com/dl/ask_jio"
0,"Balance for Jio Number 7020293687: 1) Rs 299-1M-2GB/D Plan: 
Data: 0 MB out of 2.00 GB. Data quota renews on 06 Nov 2022, 12:04 AM.
SMS: 100 out of 100/day
Plan expiry: 26 Nov 2022, 02:35 PM
2) MRP 61 Plan: 
Data: 4.18 GB out of 6.00 GB
Plan expiry: 26 Nov 2022, 02:35 PM
3) MRP 61 Plan: 
Data: 0 MB out of 6.00 GB.
Plan expiry: 26 Nov 2022, 02:35 PM
4) Top-Up Balance: Rs.0.30 
For more details, click https://www.jio.com/dl/dashboard_home For anything related to Jio, use HelloJio - your 24X7 virtual assistant. Click  https://www.jio.com/dl/ask_jio"
0,"""During Vigilance Awareness Week (VAW)-2022 from 31st October to 6th November, 2022, join in DoTs endeavour for a  'भ्रष्टाचार मुक्त भारत- विकसित भारत' 'Corruption free India for a developed Nation' and take e-pledge at https://pledge.cvc.nic.in"""
0,"SHANDAAR SATURDAY ko khelo aur jeeto Rs 1 Crore se bhi jyda ke inaam only on rajshreelotto.com
JUST PICK MATCH WIN
 Draw AAJ RAAT 8:45 PM
Team Rajshree"
0,"You have used 40% of the available 6 GB Data from MRP 61 on your Jio Number 7020293687 as of 05-Nov-22 21:53 Hrs. Your available data balance is 3.482 GB valid until 26-Nov-22 14:35 Hrs. To manage your account with MyJio app, click http://tiny.jio.com/MyJioApp
 Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans. For tips on how to manage your data usage, click https://youtu.be/ZFUDydctV78"
1,"Dear SBI User, your A/c X5121-debited by Rs20.0 on 16Dec22 transfer to USHA SURENDRA SHAH Ref No 235062675806. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs40.0 on 19Dec22 transfer to ILIYAS KHAN AJAZ Ref No 235398821482. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs15.0 on 20Dec22 transfer to ILIYAS KHAN AJAZ Ref No 235474761234. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
0,"You have used 40% of the available 2 GB Data from Rs 299-1M-2GB/D on your Jio Number 7020293687 as of 06-Nov-22 08:48 Hrs. Your available data balance is 1.165 GB valid until 07-Nov-22 00:04 Hrs. To manage your account with MyJio app, click http://tiny.jio.com/MyJioApp
 Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans. For tips on how to manage your data usage, click https://youtu.be/ZFUDydctV78"
0,"Hi 70202936XX,
Rs.5000 Special BONUS for you!
MEGA PRIZE POOL - 2,62,00,000 (2.62 Crore)
IND vs ZIM T20 Match on My11Circle
Click - http://1kx.in/0KVunB"
0,"Balance for Jio Number 7020293687: 1) Rs 299-1M-2GB/D Plan: 
Data: 1.16 GB out of 2.00 GB/day
SMS: 100 out of 100/day
Plan expiry: 26 Nov 2022, 02:35 PM
2) MRP 61 Plan: 
Data: 3.48 GB out of 6.00 GB
Plan expiry: 26 Nov 2022, 02:35 PM
3) MRP 61 Plan: 
Data: 0 MB out of 6.00 GB.
Plan expiry: 26 Nov 2022, 02:35 PM
4) Top-Up Balance: Rs.0.30 
For more details, click https://www.jio.com/dl/dashboard_home For anything related to Jio, use HelloJio - your 24X7 virtual assistant. Click  https://www.jio.com/dl/ask_jio"
0,"50% Daily Data quota used as on 06-Nov-22 13:48.
Jio Number : 7020293687
Daily Data quota as per plan : 2 GB
To know more on how to manage your account through MyJio app, click https://youtu.be/tchuJvIv_9I
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans."
0,"Balance for Jio Number 7020293687: 1) Rs 299-1M-2GB/D Plan: 
Data: 997.41 MB out of 2.00 GB/day
SMS: 100 out of 100/day
Plan expiry: 26 Nov 2022, 02:35 PM
2) MRP 61 Plan: 
Data: 3.48 GB out of 6.00 GB
Plan expiry: 26 Nov 2022, 02:35 PM
3) MRP 61 Plan: 
Data: 0 MB out of 6.00 GB.
Plan expiry: 26 Nov 2022, 02:35 PM
4) Top-Up Balance: Rs.0.30 
For more details, click https://www.jio.com/dl/dashboard_home For anything related to Jio, use HelloJio - your 24X7 virtual assistant. Click  https://www.jio.com/dl/ask_jio"
0,"90% daily data quota used as on 06-Nov-22 16:52.
Jio Number : 7020293687
For tips on how to manage data quota effectively, click https://youtu.be/ZFUDydctV78
If you do not have any other data plan, your internet speed will be reduced on consumption of 2 GB.
To continue enjoying high speed internet, click https://www.jio.com/dl/data_voucher and recharge.
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans."
0,"100% of daily 2 GB data quota exhausted as on 06-Nov-22 17:35. Jio Number : 7020293687 Daily high speed data quota will be restored on 07-Nov-22 00:04.
To know where you have consumed your data quota, click http://tiny1.jio.com/HelpfulTips"
1,"Dear SBI User, your A/c X5121-debited by Rs45.0 on 20Dec22 transfer to ILIYAS KHAN AJAZ Ref No 235467733804. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs15.0 on 22Dec22 transfer to ILIYAS KHAN AJAZ Ref No 235670742116. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs45.0 on 22Dec22 transfer to On Sweet Ref No 235643967854. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs35.0 on 22Dec22 transfer to Aruna Snjayrao Ref No 235629536756. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
0,"Balance for Jio Number 7020293687: 1) Rs 299-1M-2GB/D Plan: 
Data: 0 MB out of 2.00 GB. Data quota renews on 07 Nov 2022, 12:04 AM.
SMS: 100 out of 100/day
Plan expiry: 26 Nov 2022, 02:35 PM
2) MRP 61 Plan: 
Data: 3.42 GB out of 6.00 GB
Plan expiry: 26 Nov 2022, 02:35 PM
3) MRP 61 Plan: 
Data: 0 MB out of 6.00 GB.
Plan expiry: 26 Nov 2022, 02:35 PM
4) Top-Up Balance: Rs.0.30 
For more details, click https://www.jio.com/dl/dashboard_home For anything related to Jio, use HelloJio - your 24X7 virtual assistant. Click  https://www.jio.com/dl/ask_jio"
0,"Ashu, everybody loves something extra
Grab an Extra T-Shirt @ Rs.49 only
Shop with Free Shipping @ Myntra Fashion Bazaar
http://1kx.in/VwV4Pu"
0,"50% Data quota used as on 06-Nov-22 20:13.
Jio Number : 7020293687
Balance Data : 2.90 GB
Total Data quota as per plan : 6 GB
Plan Name : MRP 61
Validity : 26-Nov-22 14:35
For tips on how to manage your data quota more effectively, click https://youtu.be/ZFUDydctV78
To manage your account with MyJio app, click www.jio.com/GetMyJio"
0,"Balance for Jio Number 7020293687: 1) Rs 299-1M-2GB/D Plan: 
Data: 0 MB out of 2.00 GB. Data quota renews on 07 Nov 2022, 12:04 AM.
SMS: 100 out of 100/day
Plan expiry: 26 Nov 2022, 02:35 PM
2) MRP 61 Plan: 
Data: 2.63 GB out of 6.00 GB
Plan expiry: 26 Nov 2022, 02:35 PM
3) Top-Up Balance: Rs.0.30 
For more details, click https://www.jio.com/dl/dashboard_home For anything related to Jio, use HelloJio - your 24X7 virtual assistant. Click  https://www.jio.com/dl/ask_jio"
0,"Dear Sir,
Earnn 5Ok Daily / INTRADAYY POSIT0NAL SH0RT TERM CALLS
To Know more about MLTI BGR ST0CKS
Visit Our Website
db1.in/Q88Cu
-iAKNSS"
0,"You have used 40% of the available 2 GB Data from Rs 299-1M-2GB/D on your Jio Number 7020293687 as of 07-Nov-22 09:16 Hrs. Your available data balance is 1.086 GB valid until 08-Nov-22 00:04 Hrs. To manage your account with MyJio app, click http://tiny.jio.com/MyJioApp
 Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans. For tips on how to manage your data usage, click https://youtu.be/ZFUDydctV78"
0,"Balance for Jio Number 7020293687: 1) Rs 299-1M-2GB/D Plan: 
Data: 1.08 GB out of 2.00 GB/day
SMS: 100 out of 100/day
Plan expiry: 26 Nov 2022, 02:35 PM
2) MRP 61 Plan: 
Data: 2.51 GB out of 6.00 GB
Plan expiry: 26 Nov 2022, 02:35 PM
3) Top-Up Balance: Rs.0.30 
For more details, click https://www.jio.com/dl/dashboard_home For anything related to Jio, use HelloJio - your 24X7 virtual assistant. Click  https://www.jio.com/dl/ask_jio"
1,"Dear SBI User, your A/c X5121-debited by Rs7.0 on 27Dec22 transfer to BHUSHAN XEROX ADCC Ref No 236195841095. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs35.0 on 28Dec22 transfer to Mr DATTA GAJANAN Ref No 236275133602. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs15.0 on 28Dec22 transfer to CHINTAMANI Ref No 236226601917. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
0,"Dear User,

 

Rs.8850 to be credited to your rummy account.

 

Win upto Rs.3Crores

 

Install now - http://1kx.in/0pD0f1"
0,"Dear Sir,
Earnn 5Ok Daily / INTRADAYY POSIT0NAL SH0RT TERM CALLS
To Know more about MLTI BGR ST0CKS
Visit Our Website
db1.in/QjRro
-iAKNSS"
0,"50% Daily Data quota used as on 07-Nov-22 10:16.
Jio Number : 7020293687
Daily Data quota as per plan : 2 GB
To know more on how to manage your account through MyJio app, click https://youtu.be/tchuJvIv_9I
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans."
0,"Balance for Jio Number 7020293687: 1) Rs 299-1M-2GB/D Plan: 
Data: 981.35 MB out of 2.00 GB/day
SMS: 100 out of 100/day
Plan expiry: 26 Nov 2022, 02:35 PM
2) MRP 61 Plan: 
Data: 2.51 GB out of 6.00 GB
Plan expiry: 26 Nov 2022, 02:35 PM
3) Top-Up Balance: Rs.0.30 
For more details, click https://www.jio.com/dl/dashboard_home For anything related to Jio, use HelloJio - your 24X7 virtual assistant. Click  https://www.jio.com/dl/ask_jio"
0,"Dear Sir,
Earnn 5Ok Daily / INTRADAYY POSIT0NAL SH0RT TERM CALLS
To Know more about MLTI BGR ST0CKS
Visit Our Website
db1.in/Qyb76
-iAKNSS"
0,"Balance for Jio Number 7020293687: 1) Rs 299-1M-2GB/D Plan: 
Data: 749.26 MB out of 2.00 GB/day
SMS: 100 out of 100/day
Plan expiry: 26 Nov 2022, 02:35 PM
2) MRP 61 Plan: 
Data: 2.51 GB out of 6.00 GB
Plan expiry: 26 Nov 2022, 02:35 PM
3) Top-Up Balance: Rs.0.30 
For more details, click https://www.jio.com/dl/dashboard_home For anything related to Jio, use HelloJio - your 24X7 virtual assistant. Click  https://www.jio.com/dl/ask_jio"
0,Recruiter have shortlisted your profile. CTC 5-55 Lacs. Go to klr.pw/SdxkFc/ Apply now.Team Shine
1,"Dear SBI User, your A/c X5121-debited by Rs10.0 on 29Dec22 transfer to Mr AKASH SUBHASH Ref No 236376641736. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs20.0 on 01Jan23 transfer to Mr PRASHANT Ref No 300156942847. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs35.0 on 02Jan23 transfer to Mr DATTA GAJANAN Ref No 300214178409. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
0,Recruiters are hiring. CTC 5-55 Lacs. Exp 0-16 Yrs. Go to klr.pw/RAyqFc/ Apply now.Team Shine
0,Tap to reset your Instagram password: https://ig.me/1Q8s4M1jSXYuJ1q
0,"90% daily data quota used as on 07-Nov-22 19:16.
Jio Number : 7020293687
For tips on how to manage data quota effectively, click https://youtu.be/ZFUDydctV78
If you do not have any other data plan, your internet speed will be reduced on consumption of 2 GB.
To continue enjoying high speed internet, click https://www.jio.com/dl/data_voucher and recharge.
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans."
0,"100% of daily 2 GB data quota exhausted as on 07-Nov-22 19:55. Jio Number : 7020293687 Daily high speed data quota will be restored on 08-Nov-22 00:04.
To know where you have consumed your data quota, click http://tiny1.jio.com/HelpfulTips"
0,025264 is the OTP for your Dream11 account. NEVER SHARE YOUR OTP WITH ANYONE. Dream11 will never call or message to ask for the OTP.
0,"Balance for Jio Number 7020293687: 1) Rs 299-1M-2GB/D Plan: 
Data: 0 MB out of 2.00 GB. Data quota renews on 08 Nov 2022, 12:04 AM.
SMS: 100 out of 100/day
Plan expiry: 26 Nov 2022, 02:35 PM
2) MRP 61 Plan: 
Data: 1.40 GB out of 6.00 GB
Plan expiry: 26 Nov 2022, 02:35 PM
3) Top-Up Balance: Rs.0.30 
For more details, click https://www.jio.com/dl/dashboard_home For anything related to Jio, use HelloJio - your 24X7 virtual assistant. Click  https://www.jio.com/dl/ask_jio"
0,"Balance for Jio Number 7020293687: 1) Rs 299-1M-2GB/D Plan: 
Data: 0 MB out of 2.00 GB. Data quota renews on 08 Nov 2022, 12:04 AM.
SMS: 100 out of 100/day
Plan expiry: 26 Nov 2022, 02:35 PM
2) MRP 61 Plan: 
Data: 1.28 GB out of 6.00 GB
Plan expiry: 26 Nov 2022, 02:35 PM
3) Top-Up Balance: Rs.0.30 
For more details, click https://www.jio.com/dl/dashboard_home For anything related to Jio, use HelloJio - your 24X7 virtual assistant. Click  https://www.jio.com/dl/ask_jio"
1,"Dear SBI User, your A/c X5121-debited by Rs25.0 on 22Jan23 transfer to Sanny Pan Palace Ref No 302279965502. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs25.0 on 24Jan23 transfer to Sanny Pan Palace Ref No 302473170207. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs40.0 on 16Feb23 transfer to DEEPAK BHASKAR Ref No 304706857862. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear Customer, Your A/C XXXXX595121 has a debit by transfer of Rs 147.50 on 20/02/23. Avl Bal Rs 2,019.50.-SBI"
0,<#> 825 014 is your Instagram code. Don't share it. SIYRxKrru1t
0,<#> 825 014 is your Instagram code. Don't share it. SIYRxKrru1t
